,time,mid_c,Signals,CFD Units,Intrinsic_Value,Portfolio Value,Last Trade Profit
6196,2007-05-15 21:00:00,1503.9,0.0,0.0,0.0,10289.090730235435,0.0
6197,2007-05-16 01:00:00,1504.2,0.0,0.0,0.0,10289.090730235435,0.0
6198,2007-05-16 05:00:00,1504.7,0.0,0.0,0.0,10289.090730235435,0.0
6199,2007-05-16 09:00:00,1506.0,0.0,0.0,0.0,10289.090730235435,0.0
6200,2007-05-16 13:00:00,1507.7,0.0,0.0,0.0,10289.090730235435,0.0
6201,2007-05-16 17:00:00,1513.7,0.0,0.0,0.0,10289.090730235435,0.0
6202,2007-05-16 21:00:00,1513.2,0.0,0.0,0.0,10289.090730235435,0.0
6203,2007-05-17 01:00:00,1513.0,0.0,0.0,0.0,10289.090730235435,0.0
6204,2007-05-17 05:00:00,1512.8,0.0,0.0,0.0,10289.090730235435,0.0
6205,2007-05-17 09:00:00,1512.5,0.0,0.0,0.0,10289.090730235435,0.0
6206,2007-05-17 13:00:00,1511.8,0.0,0.0,0.0,10289.090730235435,0.0
6207,2007-05-17 17:00:00,1512.3,0.0,0.0,0.0,10289.090730235435,0.0
6208,2007-05-17 21:00:00,1512.1,0.0,0.0,0.0,10289.090730235435,0.0
6209,2007-05-18 01:00:00,1511.1,0.0,0.0,0.0,10289.090730235435,0.0
6210,2007-05-18 05:00:00,1514.7,0.0,0.0,0.0,10289.090730235435,0.0
6211,2007-05-18 09:00:00,1517.4,0.0,0.0,0.0,10289.090730235435,0.0
6212,2007-05-18 13:00:00,1521.9,0.0,0.0,0.0,10289.090730235435,0.0
6213,2007-05-18 17:00:00,1524.7,0.0,0.0,0.0,10289.090730235435,0.0
6214,2007-05-20 21:00:00,1523.9,0.0,0.0,0.0,10289.090730235435,0.0
6215,2007-05-21 01:00:00,1524.7,0.0,0.0,0.0,10289.090730235435,0.0
6216,2007-05-21 05:00:00,1524.2,0.0,0.0,0.0,10289.090730235435,0.0
6217,2007-05-21 09:00:00,1524.8,0.0,0.0,0.0,10289.090730235435,0.0
6218,2007-05-21 13:00:00,1529.0,0.0,0.0,0.0,10289.090730235435,0.0
6219,2007-05-21 17:00:00,1523.8,0.0,0.0,0.0,10289.090730235435,0.0
6220,2007-05-21 21:00:00,1524.6,0.0,0.0,0.0,10289.090730235435,0.0
6221,2007-05-22 01:00:00,1524.6,0.0,0.0,0.0,10289.090730235435,0.0
6222,2007-05-22 05:00:00,1526.3,0.0,0.0,0.0,10289.090730235435,0.0
6223,2007-05-22 09:00:00,1526.6,0.0,0.0,0.0,10289.090730235435,0.0
6224,2007-05-22 13:00:00,1527.9,0.0,0.0,0.0,10289.090730235435,0.0
6225,2007-05-22 17:00:00,1522.4,0.0,0.0,0.0,10289.090730235435,0.0
6226,2007-05-22 21:00:00,1523.7,0.0,0.0,0.0,10289.090730235435,0.0
6227,2007-05-23 01:00:00,1523.5,0.0,0.0,0.0,10289.090730235435,0.0
6228,2007-05-23 05:00:00,1527.2,0.0,0.0,0.0,10289.090730235435,0.0
6229,2007-05-23 09:00:00,1528.7,0.0,0.0,0.0,10289.090730235435,0.0
6230,2007-05-23 13:00:00,1530.8,0.0,0.0,0.0,10289.090730235435,0.0
6231,2007-05-23 17:00:00,1522.3,0.0,0.0,0.0,10289.090730235435,0.0
6232,2007-05-23 21:00:00,1521.3,0.0,0.0,0.0,10289.090730235435,0.0
6233,2007-05-24 01:00:00,1521.6,0.0,0.0,0.0,10289.090730235435,0.0
6234,2007-05-24 05:00:00,1520.1,0.0,0.0,0.0,10289.090730235435,0.0
6235,2007-05-24 09:00:00,1523.1,0.0,0.0,0.0,10289.090730235435,0.0
6236,2007-05-24 13:00:00,1513.7,0.0,0.0,0.0,10289.090730235435,0.0
6237,2007-05-24 17:00:00,1508.4,0.0,0.0,0.0,10289.090730235435,0.0
6238,2007-05-24 21:00:00,1509.7,0.0,0.0,0.0,10289.090730235435,0.0
6239,2007-05-25 01:00:00,1509.7,0.0,0.0,0.0,10289.090730235435,0.0
6240,2007-05-25 05:00:00,1512.2,-1.0,6.804054179497047,10289.090730235435,10289.090730235435,0.0
6241,2007-05-25 09:00:00,1513.3,-1.0,6.804054179497047,10281.606270637989,10281.606270637989,-0.0007274170083321972
6242,2007-05-25 13:00:00,1511.5,-1.0,6.804054179497047,10293.853568161083,10293.853568161083,0.00046290173257501854
6243,2007-05-25 17:00:00,1514.8,-1.0,6.804054179497047,10271.400189368744,10271.400189368744,-0.001719349292421573
6244,2007-05-27 21:00:00,1516.3,-1.0,6.804054179497047,10261.194108099498,10261.194108099498,-0.002711281576510949
6245,2007-05-28 01:00:00,1515.6,-1.0,6.804054179497047,10265.956946025146,10265.956946025146,-0.0022483798439359307
6246,2007-05-28 05:00:00,1515.1,-1.0,6.804054179497047,10269.358973114895,10269.358973114895,-0.001917735749239413
6247,2007-05-28 09:00:00,1514.6,-1.0,6.804054179497047,10272.761000204644,10272.761000204644,-0.0015870916545428955
6248,2007-05-28 13:00:00,1516.1,-1.0,6.804054179497047,10262.554918935399,10262.554918935399,-0.0025790239386322715
6249,2007-05-28 21:00:00,1515.9,-1.0,6.804054179497047,10263.915729771295,10263.915729771295,-0.0024467663007539473
6250,2007-05-29 01:00:00,1516.2,-1.0,6.804054179497047,10261.874513517447,10261.874513517447,-0.002645152757571787
6251,2007-05-29 05:00:00,1517.5,-1.0,6.804054179497047,10253.029243084102,10253.029243084102,-0.003504827403782485
6252,2007-05-29 09:00:00,1518.2,-1.0,6.804054179497047,10248.266405158452,10248.266405158452,-0.00396772913635768
6253,2007-05-29 13:00:00,1517.2,-1.0,6.804054179497047,10255.07045933795,10255.07045933795,-0.0033064409469646455
6254,2007-05-29 17:00:00,1519.3,-1.0,6.804054179497047,10240.781945561008,10240.781945561008,-0.004695146144689701
6255,2007-05-29 21:00:00,1518.5,-1.0,6.804054179497047,10246.225188904604,10246.225188904604,-0.004166115593175521
6256,2007-05-30 01:00:00,1515.5,-1.0,6.804054179497047,10266.637351443096,10266.637351443096,-0.0021822510249965917
6257,2007-05-30 05:00:00,1514.1,-1.0,6.804054179497047,10276.163027294391,10276.163027294391,-0.0012564475598465547
6258,2007-05-30 09:00:00,1513.1,-1.0,6.804054179497047,10282.96708147389,10282.96708147389,-0.0005951593704535195
6259,2007-05-30 13:00:00,1521.1,-1.0,6.804054179497047,10228.534648037912,10228.534648037912,-0.005885464885597093
6260,2007-05-30 17:00:00,1531.9,-1.0,6.804054179497047,10155.050862899343,10155.050862899343,-0.013027377331040918
6261,2007-05-30 21:00:00,1532.9,-1.0,6.804054179497047,10148.246808719847,10148.246808719847,-0.013688665520433777
6262,2007-05-31 01:00:00,1532.7,0.0,0.0,0.0,10148.246808719847,0.0
6263,2007-05-31 05:00:00,1532.7,0.0,0.0,0.0,10148.246808719847,0.0
6264,2007-05-31 09:00:00,1534.4,0.0,0.0,0.0,10148.246808719847,0.0
6265,2007-05-31 13:00:00,1533.5,0.0,0.0,0.0,10148.246808719847,0.0
6266,2007-05-31 17:00:00,1532.0,0.0,0.0,0.0,10148.246808719847,0.0
6267,2007-05-31 21:00:00,1532.3,0.0,0.0,0.0,10148.246808719847,0.0
6268,2007-06-01 01:00:00,1533.3,0.0,0.0,0.0,10148.246808719847,0.0
6269,2007-06-01 05:00:00,1534.3,0.0,0.0,0.0,10148.246808719847,0.0
6270,2007-06-01 09:00:00,1537.1,0.0,0.0,0.0,10148.246808719847,0.0
6271,2007-06-01 13:00:00,1534.3,0.0,0.0,0.0,10148.246808719847,0.0
6272,2007-06-01 17:00:00,1538.1,0.0,0.0,0.0,10148.246808719847,0.0
6273,2007-06-03 21:00:00,1537.9,0.0,0.0,0.0,10148.246808719847,0.0
6274,2007-06-04 01:00:00,1537.9,0.0,0.0,0.0,10148.246808719847,0.0
6275,2007-06-04 05:00:00,1536.4,0.0,0.0,0.0,10148.246808719847,0.0
6276,2007-06-04 09:00:00,1532.9,0.0,0.0,0.0,10148.246808719847,0.0
6277,2007-06-04 13:00:00,1537.7,0.0,0.0,0.0,10148.246808719847,0.0
6278,2007-06-04 17:00:00,1537.7,0.0,0.0,0.0,10148.246808719847,0.0
6279,2007-06-04 21:00:00,1537.7,0.0,0.0,0.0,10148.246808719847,0.0
6280,2007-06-05 01:00:00,1536.5,0.0,0.0,0.0,10148.246808719847,0.0
6281,2007-06-05 05:00:00,1539.5,0.0,0.0,0.0,10148.246808719847,0.0
6282,2007-06-05 09:00:00,1534.3,0.0,0.0,0.0,10148.246808719847,0.0
6283,2007-06-05 13:00:00,1529.3,0.0,0.0,0.0,10148.246808719847,0.0
6284,2007-06-05 17:00:00,1532.8,0.0,0.0,0.0,10148.246808719847,0.0
6285,2007-06-05 21:00:00,1532.1,0.0,0.0,0.0,10148.246808719847,0.0
6286,2007-06-06 01:00:00,1533.1,0.0,0.0,0.0,10148.246808719847,0.0
6287,2007-06-06 05:00:00,1528.4,0.0,0.0,0.0,10148.246808719847,0.0
6288,2007-06-06 09:00:00,1525.4,0.0,0.0,0.0,10148.246808719847,0.0
6289,2007-06-06 13:00:00,1517.2,0.0,0.0,0.0,10148.246808719847,0.0
6290,2007-06-06 17:00:00,1515.5,0.0,0.0,0.0,10148.246808719847,0.0
6291,2007-06-06 21:00:00,1517.2,0.0,0.0,0.0,10148.246808719847,0.0
6292,2007-06-07 01:00:00,1519.3,-1.0,6.679554274152469,10148.246808719847,10148.246808719847,0.0
6293,2007-06-07 05:00:00,1521.0,-1.0,6.679554274152469,10136.891566453787,10136.891566453787,-0.001118936352267529
6294,2007-06-07 09:00:00,1513.0,-1.0,6.679554274152469,10190.328000647007,10190.328000647007,0.004146646481932417
6295,2007-06-07 13:00:00,1502.6,-1.0,6.679554274152469,10259.795365098194,10259.795365098194,0.010991904166392563
6296,2007-06-07 17:00:00,1489.1,-1.0,6.679554274152469,10349.969347799251,10349.969347799251,0.01987757519910486
6297,2007-06-07 21:00:00,1490.1,-1.0,6.679554274152469,10343.2897935251,10343.2897935251,0.01921937734483
6298,2007-06-08 01:00:00,1490.6,-1.0,6.679554274152469,10339.950016388024,10339.950016388024,0.01889027841769248
6299,2007-06-08 05:00:00,1492.9,-1.0,6.679554274152469,10324.587041557472,10324.587041557472,0.017376423352859858
6300,2007-06-08 09:00:00,1487.7,-1.0,6.679554274152469,10359.320723783065,10359.320723783065,0.020799052195089842
6301,2007-06-08 13:00:00,1494.9,-1.0,6.679554274152469,10311.227933009166,10311.227933009166,0.016060027644309784
6302,2007-06-08 17:00:00,1507.7,-1.0,6.679554274152469,10225.729638300016,10225.729638300016,0.007635095109589976
6303,2007-06-10 21:00:00,1506.0,-1.0,6.679554274152469,10237.084880566075,10237.084880566075,0.008754031461857504
6304,2007-06-11 01:00:00,1505.2,-1.0,6.679554274152469,10242.428523985396,10242.428523985396,0.009280589745277392
6305,2007-06-11 05:00:00,1506.5,-1.0,6.679554274152469,10233.745103428999,10233.745103428999,0.008424932534719987
6306,2007-06-11 09:00:00,1507.3,-1.0,6.679554274152469,10228.401460009676,10228.401460009676,0.00789837425129992
6307,2007-06-11 13:00:00,1513.3,-1.0,6.679554274152469,10188.324134364762,10188.324134364762,0.003949187125650049
6308,2007-06-11 17:00:00,1510.3,-1.0,6.679554274152469,10208.36279718722,10208.36279718722,0.0059237806884749845
6309,2007-06-11 21:00:00,1508.3,-1.0,6.679554274152469,10221.721905735525,10221.721905735525,0.0072401763970250605
6310,2007-06-12 01:00:00,1507.8,-1.0,6.679554274152469,10225.061682872602,10225.061682872602,0.00756927532416258
6311,2007-06-12 05:00:00,1509.4,-1.0,6.679554274152469,10214.374396033956,10214.374396033956,0.006516158757322447
6312,2007-06-12 09:00:00,1503.6,-1.0,6.679554274152469,10253.115810824042,10253.115810824042,0.010333706312117524
6313,2007-06-12 13:00:00,1501.9,-1.0,6.679554274152469,10264.4710530901,10264.4710530901,0.011452642664384874
6314,2007-06-12 17:00:00,1490.2,-1.0,6.679554274152469,10342.621838097684,10342.621838097684,0.019153557559402425
6315,2007-06-12 21:00:00,1491.7,-1.0,6.679554274152469,10332.602506686455,10332.602506686455,0.018166260777989867
6316,2007-06-13 01:00:00,1492.7,-1.0,6.679554274152469,10325.922952412302,10325.922952412302,0.01750806292371483
6317,2007-06-13 05:00:00,1493.0,-1.0,6.679554274152469,10323.919086130058,10323.919086130058,0.017310603567432463
6318,2007-06-13 09:00:00,1500.5,-1.0,6.679554274152469,10273.822429073913,10273.822429073913,0.012374119660369855
6319,2007-06-13 13:00:00,1500.3,-1.0,6.679554274152469,10275.158339928745,10275.158339928745,0.012505759231225006
6320,2007-06-13 17:00:00,1514.3,-1.0,6.679554274152469,10181.64458009061,10181.64458009061,0.0032909892713750112
6321,2007-06-13 21:00:00,1515.1,-1.0,6.679554274152469,10176.300936671289,10176.300936671289,0.002764430987955124
6322,2007-06-14 01:00:00,1515.3,-1.0,6.679554274152469,10174.965025816457,10174.965025816457,0.0026327914170999733
6323,2007-06-14 05:00:00,1515.1,-1.0,6.679554274152469,10176.300936671289,10176.300936671289,0.002764430987955124
6324,2007-06-14 09:00:00,1516.1,-1.0,6.679554274152469,10169.621382397136,10169.621382397136,0.002106233133680086
6325,2007-06-14 13:00:00,1523.1,-1.0,6.679554274152469,10122.864502478069,10122.864502478069,-0.002501151846244822
6326,2007-06-14 17:00:00,1523.9,-1.0,6.679554274152469,10117.520859058744,10117.520859058744,-0.0030277101296650676
6327,2007-06-14 21:00:00,1524.2,0.0,0.0,0.0,10117.520859058744,0.0
6328,2007-06-15 01:00:00,1524.0,0.0,0.0,0.0,10117.520859058744,0.0
6329,2007-06-15 05:00:00,1524.5,0.0,0.0,0.0,10117.520859058744,0.0
6330,2007-06-15 09:00:00,1534.5,0.0,0.0,0.0,10117.520859058744,0.0
6331,2007-06-15 13:00:00,1534.3,0.0,0.0,0.0,10117.520859058744,0.0
6332,2007-06-15 17:00:00,1533.1,0.0,0.0,0.0,10117.520859058744,0.0
6333,2007-06-17 21:00:00,1532.6,0.0,0.0,0.0,10117.520859058744,0.0
6334,2007-06-18 01:00:00,1532.9,0.0,0.0,0.0,10117.520859058744,0.0
6335,2007-06-18 05:00:00,1537.6,0.0,0.0,0.0,10117.520859058744,0.0
6336,2007-06-18 09:00:00,1537.4,0.0,0.0,0.0,10117.520859058744,0.0
6337,2007-06-18 13:00:00,1535.0,0.0,0.0,0.0,10117.520859058744,0.0
6338,2007-06-18 17:00:00,1529.5,0.0,0.0,0.0,10117.520859058744,0.0
6339,2007-06-18 21:00:00,1530.6,0.0,0.0,0.0,10117.520859058744,0.0
6340,2007-06-19 01:00:00,1530.8,0.0,0.0,0.0,10117.520859058744,0.0
6341,2007-06-19 05:00:00,1533.8,0.0,0.0,0.0,10117.520859058744,0.0
6342,2007-06-19 09:00:00,1528.4,0.0,0.0,0.0,10117.520859058744,0.0
6343,2007-06-19 13:00:00,1535.1,0.0,0.0,0.0,10117.520859058744,0.0
6344,2007-06-19 17:00:00,1535.1,0.0,0.0,0.0,10117.520859058744,0.0
6345,2007-06-19 21:00:00,1533.4,0.0,0.0,0.0,10117.520859058744,0.0
6346,2007-06-20 01:00:00,1534.9,0.0,0.0,0.0,10117.520859058744,0.0
6347,2007-06-20 05:00:00,1537.4,0.0,0.0,0.0,10117.520859058744,0.0
6348,2007-06-20 09:00:00,1539.7,0.0,0.0,0.0,10117.520859058744,0.0
6349,2007-06-20 13:00:00,1530.8,0.0,0.0,0.0,10117.520859058744,0.0
6350,2007-06-20 17:00:00,1514.0,0.0,0.0,0.0,10117.520859058744,0.0
6351,2007-06-20 21:00:00,1514.3,0.0,0.0,0.0,10117.520859058744,0.0
6352,2007-06-21 01:00:00,1515.0,0.0,0.0,0.0,10117.520859058744,0.0
6353,2007-06-21 05:00:00,1517.8,0.0,0.0,0.0,10117.520859058744,0.0
6354,2007-06-21 09:00:00,1514.3,0.0,0.0,0.0,10117.520859058744,0.0
6355,2007-06-21 13:00:00,1513.6,0.0,0.0,0.0,10117.520859058744,0.0
6356,2007-06-21 17:00:00,1521.1,0.0,0.0,0.0,10117.520859058744,0.0
6357,2007-06-21 21:00:00,1520.8,-1.0,6.652762269239048,10117.520859058744,10117.520859058744,0.0
6358,2007-06-22 01:00:00,1521.4,-1.0,6.652762269239048,10113.5292016972,10113.5292016972,-0.00039452919516056156
6359,2007-06-22 05:00:00,1516.9,-1.0,6.652762269239048,10143.466631908776,10143.466631908776,0.002564439768542751
6360,2007-06-22 09:00:00,1517.2,-1.0,6.652762269239048,10141.470803228005,10141.470803228005,0.00236717517096265
6361,2007-06-22 13:00:00,1506.1,-1.0,6.652762269239048,10215.316464416559,10215.316464416559,0.00966596528143088
6362,2007-06-22 17:00:00,1507.6,-1.0,6.652762269239048,10205.337321012701,10205.337321012701,0.008679642293529837
6363,2007-06-24 21:00:00,1508.6,-1.0,6.652762269239048,10198.684558743462,10198.684558743462,0.00802209363492908
6364,2007-06-25 01:00:00,1509.4,-1.0,6.652762269239048,10193.362348928069,10193.362348928069,0.007496054708048332
6365,2007-06-25 05:00:00,1507.2,-1.0,6.652762269239048,10207.998425920396,10207.998425920396,0.008942661756970031
6366,2007-06-25 09:00:00,1507.7,-1.0,6.652762269239048,10204.672044785775,10204.672044785775,0.008613887427669564
6367,2007-06-25 13:00:00,1511.7,-1.0,6.652762269239048,10178.06099570882,10178.06099570882,0.0059836927932667185
6368,2007-06-25 17:00:00,1502.1,-1.0,6.652762269239048,10241.927513493516,10241.927513493516,0.012296159915833906
6369,2007-06-25 21:00:00,1501.6,-1.0,6.652762269239048,10245.253894628135,10245.253894628135,0.012624934245134193
6370,2007-06-26 01:00:00,1501.6,-1.0,6.652762269239048,10245.253894628135,10245.253894628135,0.012624934245134193
6371,2007-06-26 05:00:00,1500.6,-1.0,6.652762269239048,10251.906656897374,10251.906656897374,0.01328248290373495
6372,2007-06-26 09:00:00,1503.4,-1.0,6.652762269239048,10233.278922543504,10233.278922543504,0.011441346659652869
6373,2007-06-26 13:00:00,1501.7,-1.0,6.652762269239048,10244.58861840121,10244.58861840121,0.0125591793792741
6374,2007-06-26 17:00:00,1486.1,-1.0,6.652762269239048,10348.37170980134,10348.37170980134,0.022816938453445644
6375,2007-06-26 21:00:00,1486.4,-1.0,6.652762269239048,10346.375881120568,10346.375881120568,0.02261967385586536
6376,2007-06-27 01:00:00,1482.9,-1.0,6.652762269239048,10369.660549062904,10369.660549062904,0.02492109416096792
6377,2007-06-27 05:00:00,1485.2,-1.0,6.652762269239048,10354.359195843654,10354.359195843654,0.023408732246186125
6378,2007-06-27 09:00:00,1482.7,-1.0,6.652762269239048,10370.991101516753,10370.991101516753,0.025052603892688107
6379,2007-06-27 13:00:00,1495.1,-1.0,6.652762269239048,10288.496849378189,10288.496849378189,0.01689900052603902
6380,2007-06-27 17:00:00,1506.3,-1.0,6.652762269239048,10213.98591196271,10213.98591196271,0.009534455549710694
6381,2007-06-27 21:00:00,1507.1,-1.0,6.652762269239048,10208.66370214732,10208.66370214732,0.009008416622830124
6382,2007-06-28 01:00:00,1509.1,-1.0,6.652762269239048,10195.358177608841,10195.358177608841,0.007693319305628612
6383,2007-06-28 05:00:00,1506.1,-1.0,6.652762269239048,10215.316464416559,10215.316464416559,0.00966596528143088
6384,2007-06-28 09:00:00,1503.9,-1.0,6.652762269239048,10229.952541408884,10229.952541408884,0.011112572330352401
6385,2007-06-28 13:00:00,1510.7,-1.0,6.652762269239048,10184.71375797806,10184.71375797806,0.006641241451867475
6386,2007-06-28 17:00:00,1506.0,-1.0,6.652762269239048,10215.981740643483,10215.981740643483,0.009731720147290974
6387,2007-06-28 21:00:00,1505.7,-1.0,6.652762269239048,10217.977569324254,10217.977569324254,0.009928984744871076
6388,2007-06-29 01:00:00,1506.5,-1.0,6.652762269239048,10212.655359508863,10212.655359508863,0.009402945817990506
6389,2007-06-29 05:00:00,1503.8,-1.0,6.652762269239048,10230.617817635808,10230.617817635808,0.011178327196212494
6390,2007-06-29 09:00:00,1508.3,-1.0,6.652762269239048,10200.680387424232,10200.680387424232,0.008219358232509182
6391,2007-06-29 13:00:00,1506.1,-1.0,6.652762269239048,10215.316464416559,10215.316464416559,0.00966596528143088
6392,2007-06-29 17:00:00,1505.4,0.0,0.0,0.0,10215.316464416559,0.0
6393,2007-07-01 21:00:00,1506.2,0.0,0.0,0.0,10215.316464416559,0.0
6394,2007-07-02 01:00:00,1507.2,0.0,0.0,0.0,10215.316464416559,0.0
6395,2007-07-02 05:00:00,1505.5,0.0,0.0,0.0,10215.316464416559,0.0
6396,2007-07-02 09:00:00,1508.7,0.0,0.0,0.0,10215.316464416559,0.0
6397,2007-07-02 13:00:00,1513.0,0.0,0.0,0.0,10215.316464416559,0.0
6398,2007-07-02 17:00:00,1520.2,0.0,0.0,0.0,10215.316464416559,0.0
6399,2007-07-02 21:00:00,1520.7,0.0,0.0,0.0,10215.316464416559,0.0
6400,2007-07-03 01:00:00,1521.0,0.0,0.0,0.0,10215.316464416559,0.0
6401,2007-07-03 05:00:00,1523.7,0.0,0.0,0.0,10215.316464416559,0.0
6402,2007-07-03 09:00:00,1523.3,0.0,0.0,0.0,10215.316464416559,0.0
6403,2007-07-03 13:00:00,1524.5,0.0,0.0,0.0,10215.316464416559,0.0
6404,2007-07-03 17:00:00,1522.8,0.0,0.0,0.0,10215.316464416559,0.0
6405,2007-07-03 21:00:00,1521.8,0.0,0.0,0.0,10215.316464416559,0.0
6406,2007-07-04 01:00:00,1521.6,0.0,0.0,0.0,10215.316464416559,0.0
6407,2007-07-04 05:00:00,1525.1,0.0,0.0,0.0,10215.316464416559,0.0
6408,2007-07-04 09:00:00,1525.9,0.0,0.0,0.0,10215.316464416559,0.0
6409,2007-07-04 13:00:00,1527.4,0.0,0.0,0.0,10215.316464416559,0.0
6410,2007-07-04 21:00:00,1527.2,0.0,0.0,0.0,10215.316464416559,0.0
6411,2007-07-05 01:00:00,1527.5,0.0,0.0,0.0,10215.316464416559,0.0
6412,2007-07-05 05:00:00,1526.3,0.0,0.0,0.0,10215.316464416559,0.0
6413,2007-07-05 09:00:00,1524.5,0.0,0.0,0.0,10215.316464416559,0.0
6414,2007-07-05 13:00:00,1518.6,0.0,0.0,0.0,10215.316464416559,0.0
6415,2007-07-05 17:00:00,1522.6,0.0,0.0,0.0,10215.316464416559,0.0
6416,2007-07-05 21:00:00,1523.6,0.0,0.0,0.0,10215.316464416559,0.0
6417,2007-07-06 01:00:00,1522.7,0.0,0.0,0.0,10215.316464416559,0.0
6418,2007-07-06 05:00:00,1525.2,0.0,0.0,0.0,10215.316464416559,0.0
6419,2007-07-06 09:00:00,1523.5,0.0,0.0,0.0,10215.316464416559,0.0
6420,2007-07-06 13:00:00,1527.0,0.0,0.0,0.0,10215.316464416559,0.0
6421,2007-07-06 17:00:00,1531.2,0.0,0.0,0.0,10215.316464416559,0.0
6422,2007-07-08 21:00:00,1531.5,0.0,0.0,0.0,10215.316464416559,0.0
6423,2007-07-09 01:00:00,1532.8,0.0,0.0,0.0,10215.316464416559,0.0
6424,2007-07-09 05:00:00,1531.8,0.0,0.0,0.0,10215.316464416559,0.0
6425,2007-07-09 09:00:00,1532.1,0.0,0.0,0.0,10215.316464416559,0.0
6426,2007-07-09 13:00:00,1531.9,0.0,0.0,0.0,10215.316464416559,0.0
6427,2007-07-09 17:00:00,1531.9,0.0,0.0,0.0,10215.316464416559,0.0
6428,2007-07-09 21:00:00,1531.7,0.0,0.0,0.0,10215.316464416559,0.0
6429,2007-07-10 01:00:00,1531.2,0.0,0.0,0.0,10215.316464416559,0.0
6430,2007-07-10 05:00:00,1529.0,0.0,0.0,0.0,10215.316464416559,0.0
6431,2007-07-10 09:00:00,1524.5,0.0,0.0,0.0,10215.316464416559,0.0
6432,2007-07-10 13:00:00,1524.1,0.0,0.0,0.0,10215.316464416559,0.0
6433,2007-07-10 17:00:00,1509.7,0.0,0.0,0.0,10215.316464416559,0.0
6434,2007-07-10 21:00:00,1511.0,0.0,0.0,0.0,10215.316464416559,0.0
6435,2007-07-11 01:00:00,1511.7,0.0,0.0,0.0,10215.316464416559,0.0
6436,2007-07-11 05:00:00,1513.2,0.0,0.0,0.0,10215.316464416559,0.0
6437,2007-07-11 09:00:00,1510.8,-1.0,6.761527974858724,10215.316464416559,10215.316464416559,0.0
6438,2007-07-11 13:00:00,1515.0,-1.0,6.761527974858724,10186.918046922152,10186.918046922152,-0.0027799841143765357
6439,2007-07-11 17:00:00,1521.8,-1.0,6.761527974858724,10140.939656693114,10140.939656693114,-0.007280910775747892
6440,2007-07-11 21:00:00,1523.3,-1.0,6.761527974858724,10130.797364730824,10130.797364730824,-0.008273762245168173
6441,2007-07-12 01:00:00,1523.5,-1.0,6.761527974858724,10129.445059135853,10129.445059135853,-0.008406142441090865
6442,2007-07-12 05:00:00,1520.8,-1.0,6.761527974858724,10147.70118466797,10147.70118466797,-0.006619009796134609
6443,2007-07-12 09:00:00,1524.8,-1.0,6.761527974858724,10120.655072768537,10120.655072768537,-0.009266613714588274
6444,2007-07-12 13:00:00,1535.5,-1.0,6.761527974858724,10048.306723437548,10048.306723437548,-0.016348954196452218
6445,2007-07-12 17:00:00,1545.2,-1.0,6.761527974858724,9982.719902081419,9982.719902081419,-0.0227693936987027
6446,2007-07-12 21:00:00,1545.8,-1.0,6.761527974858724,9978.662985296503,9978.662985296503,-0.023166534286470777
6447,2007-07-13 01:00:00,1545.5,-1.0,6.761527974858724,9980.69144368896,9980.69144368896,-0.022967963992586826
6448,2007-07-13 05:00:00,1543.8,-1.0,6.761527974858724,9992.186041246221,9992.186041246221,-0.021842732327243854
6449,2007-07-13 09:00:00,1546.1,-1.0,6.761527974858724,9976.634526904047,9976.634526904047,-0.023365104580354724
6450,2007-07-13 13:00:00,1549.8,-1.0,6.761527974858724,9951.616873397068,9951.616873397068,-0.02581413820492462
6451,2007-07-13 17:00:00,1549.8,-1.0,6.761527974858724,9951.616873397068,9951.616873397068,-0.02581413820492462
6452,2007-07-15 21:00:00,1549.9,-1.0,6.761527974858724,9950.940720599581,9950.940720599581,-0.025880328302886054
6453,2007-07-16 01:00:00,1548.2,-1.0,6.761527974858724,9962.435318156842,9962.435318156842,-0.02475509663754308
6454,2007-07-16 05:00:00,1551.7,-1.0,6.761527974858724,9938.769970244837,9938.769970244837,-0.027071750066190108
6455,2007-07-16 09:00:00,1549.5,-1.0,6.761527974858724,9953.645331789527,9953.645331789527,-0.025615567911040492
6456,2007-07-16 13:00:00,1554.3,-1.0,6.761527974858724,9921.189997510204,9921.189997510204,-0.028792692613185105
6457,2007-07-16 17:00:00,1549.5,-1.0,6.761527974858724,9953.645331789527,9953.645331789527,-0.025615567911040492
6458,2007-07-16 21:00:00,1549.3,-1.0,6.761527974858724,9954.997637384498,9954.997637384498,-0.0254831877151178
6459,2007-07-17 01:00:00,1549.6,-1.0,6.761527974858724,9952.96917899204,9952.96917899204,-0.025681758009001927
6460,2007-07-17 05:00:00,1546.7,-1.0,6.761527974858724,9972.57761011913,9972.57761011913,-0.02376224516812298
6461,2007-07-17 09:00:00,1550.7,-1.0,6.761527974858724,9945.531498219694,9945.531498219694,-0.026409849086576825
6462,2007-07-17 13:00:00,1549.2,-1.0,6.761527974858724,9955.673790181983,9955.673790181983,-0.02541699761715654
6463,2007-07-17 17:00:00,1545.0,-1.0,6.761527974858724,9984.07220767639,9984.07220767639,-0.022637013502780006
6464,2007-07-17 21:00:00,1539.8,-1.0,6.761527974858724,10019.232153145656,10019.232153145656,-0.01919512840879001
6465,2007-07-18 01:00:00,1538.3,-1.0,6.761527974858724,10029.374445107944,10029.374445107944,-0.018202276939369908
6466,2007-07-18 05:00:00,1540.3,-1.0,6.761527974858724,10015.851389158226,10015.851389158226,-0.01952607889859683
