date,price,ma_small,ma_medium,ma_large,ma_slope,order_signal,current_cash,cfd_units,portfolio_value,last_trade_investment,m_trade_profit ,stop_loss,up_prof,dn_prof,t acum,up acu,dn acu,suma,conds,,
09/03/2006 02:00,1281.1,1276.76,1279.73,1280.32,0.0589862,1,0,0.803176,1028.95,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
09/03/2006 06:00,1281.4,1277,1279.56,1279.81,0.0589972,1,0,0.803176,1029.19,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
09/03/2006 10:00,1280.7,1277.21,1279.28,1279.61,0.0590035,1,0,0.803176,1028.63,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
09/03/2006 14:00,1277.9,1277.31,1278.84,1279.22,0.0590048,1,0,0.803176,1026.38,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
09/03/2006 18:00,1271.2,1277.08,1277.96,1278.49,0.0590019,1,0,0.803176,1021,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
09/03/2006 22:00,1271.7,1277.06,1277.16,1277.67,0.0590002,1,0,0.803176,1021.4,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
10/03/2006 02:00,1272,1276.75,1276.53,1276.93,0.0590009,1,0,0.803176,1021.64,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
10/03/2006 06:00,1273.5,1276.51,1276.33,1276.4,0.0590008,1,0,0.803176,1022.84,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
10/03/2006 10:00,1275.2,1276.4,1276.2,1276.28,0.0590041,1,0,0.803176,1024.21,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
10/03/2006 14:00,1282.2,1276.75,1276.41,1276.47,0.0590096,1,0,0.803176,1029.83,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
10/03/2006 18:00,1282.3,1277.43,1276.69,1276.68,0.0590153,1,0,0.803176,1029.91,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
12/03/2006 22:00,1283.9,1278.06,1277.14,1277.02,0.0590225,1,0,0.803176,1031.2,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
13/03/2006 02:00,1283.9,1278.4,1277.7,1277.45,0.0590326,1,0,0.803176,1031.2,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
13/03/2006 06:00,1285.9,1278.78,1278.16,1278.08,0.0590436,1,0,0.803176,1032.8,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
13/03/2006 10:00,1285.2,1279.07,1278.56,1278.48,0.0590585,1,0,0.803176,1032.24,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
13/03/2006 14:00,1285,1279.33,1278.95,1278.85,0.0590753,1,0,0.803176,1032.08,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
13/03/2006 18:00,1285.2,1279.65,1279.33,1279.24,0.0590924,1,0,0.803176,1032.24,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
13/03/2006 22:00,1285,1280.16,1279.91,1279.59,0.0591095,1,0,0.803176,1032.08,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
14/03/2006 02:00,1283.8,1281.06,1280.32,1280.09,0.0591245,1,0,0.803176,1031.12,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
14/03/2006 06:00,1285,1282.01,1280.6,1280.54,0.0591409,1,0,0.803176,1032.08,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
14/03/2006 10:00,1284,1282.86,1280.77,1280.76,0.0591598,1,0,0.803176,1031.28,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
14/03/2006 14:00,1290.5,1284.08,1281.21,1281.21,0.0591798,1,0,0.803176,1036.5,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
14/03/2006 18:00,1298,1285.71,1282,1281.98,0.0592068,1,0,0.803176,1042.52,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
14/03/2006 22:00,1297.8,1286.82,1282.82,1282.72,0.0592329,1,0,0.803176,1042.36,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
15/03/2006 02:00,1298.1,1287.95,1283.78,1283.51,0.0592601,1,0,0.803176,1042.6,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
15/03/2006 06:00,1298.1,1288.96,1285.06,1284.43,0.0592889,1,0,0.803176,1042.6,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
15/03/2006 10:00,1297.6,1289.94,1286.3,1285.63,0.0593229,1,0,0.803176,1042.2,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
15/03/2006 14:00,1297.1,1290.74,1287.49,1286.79,0.0593566,1,0,0.803176,1041.8,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
15/03/2006 18:00,1302.9,1292.01,1288.89,1288.19,0.0593941,1,0,0.803176,1046.46,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
15/03/2006 22:00,1302.4,1293.25,1290.19,1289.5,0.0594308,1,0,0.803176,1046.06,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
16/03/2006 02:00,1301.9,1294.44,1291.12,1290.72,0.0594658,1,0,0.803176,1045.65,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
16/03/2006 06:00,1301.7,1295.64,1292.05,1291.6,0.0595007,1,0,0.803176,1045.49,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
16/03/2006 10:00,1306.9,1297.29,1293.14,1292.72,0.0595395,1,0,0.803176,1049.67,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
16/03/2006 14:00,1309.4,1299.03,1294.36,1293.88,0.0595838,1,0,0.803176,1051.68,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
16/03/2006 18:00,1306,1300.6,1295.31,1294.89,0.0596251,1,0,0.803176,1048.95,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
16/03/2006 22:00,1305.5,1301.67,1296.28,1295.78,0.0596661,1,0,0.803176,1048.55,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
17/03/2006 02:00,1305.2,1302.19,1297.24,1296.69,0.0597077,1,0,0.803176,1048.31,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
17/03/2006 06:00,1307.5,1302.88,1298.3,1297.71,0.0597519,1,0,0.803176,1050.15,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
17/03/2006 10:00,1305,1303.37,1299.26,1298.61,0.0597923,1,0,0.803176,1048.14,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
17/03/2006 14:00,1309.3,1304.17,1300.47,1299.71,0.0598369,1,0,0.803176,1051.6,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
17/03/2006 18:00,1307.3,1304.86,1301.53,1300.78,0.0598798,1,0,0.803176,1049.99,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
19/03/2006 22:00,1308.3,1305.66,1302.69,1301.84,0.0599231,1,0,0.803176,1050.8,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
20/03/2006 02:00,1308.3,1306.05,1303.54,1302.95,0.0599668,1,0,0.803176,1050.8,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
20/03/2006 06:00,1310.5,1306.63,1304.13,1303.85,0.0600122,1,0,0.803176,1052.56,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
20/03/2006 10:00,1309.1,1307.14,1304.67,1304.36,0.0600579,1,0,0.803176,1051.44,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
20/03/2006 14:00,1307.6,1307.56,1305.12,1304.8,0.0601049,1,0,0.803176,1050.23,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
20/03/2006 18:00,1305.6,1307.47,1305.48,1305.15,0.060151,1,0,0.803176,1048.63,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
20/03/2006 22:00,1304.7,1307.14,1305.82,1305.45,0.060196,1,0,0.803176,1047.9,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
21/03/2006 02:00,1304.9,1307.06,1306.19,1305.78,0.0602415,1,0,0.803176,1048.06,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
21/03/2006 06:00,1304.2,1306.96,1306.25,1306.1,0.0602924,1,0,0.803176,1047.5,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
21/03/2006 10:00,1304.2,1306.89,1306.34,1306.16,0.0603425,1,0,0.803176,1047.5,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
21/03/2006 14:00,1309,1307,1306.68,1306.46,0.0603964,1,0,0.803176,1051.36,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
21/03/2006 18:00,1298.3,1306.52,1306.51,1306.3,0.0604414,1,0,0.803176,1042.76,1031.68,0,0,0,0,31.6796,31.6796,0,31.6796,TRUE,,
21/03/2006 22:00,1296.1,1305.58,1306,1306.04,0.0604866,0,1041,0,1041,1031.68,9.31684,0,9.31684,0,40.99644,40.99644,0,40.99644,TRUE,,
22/03/2006 02:00,1296.1,1304.78,1305.37,1305.55,0.0605298,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
22/03/2006 06:00,1296.6,1303.94,1304.92,1304.97,0.0605735,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
22/03/2006 10:00,1297.4,1303.16,1304.53,1304.58,0.0606197,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
22/03/2006 14:00,1302.9,1302.62,1304.42,1304.46,0.060673,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
22/03/2006 18:00,1304.9,1302.32,1304.3,1304.45,0.0607272,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
22/03/2006 22:00,1305.6,1302.18,1304.33,1304.36,0.0607815,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
23/03/2006 02:00,1305.2,1302.15,1304.13,1304.37,0.0608348,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
23/03/2006 06:00,1303,1302.03,1303.93,1304.08,0.0608848,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
23/03/2006 10:00,1304,1301.96,1303.72,1303.93,0.0609346,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
23/03/2006 14:00,1302.2,1301.82,1303.43,1303.65,0.0609831,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
23/03/2006 18:00,1302,1301.66,1303.03,1303.37,0.0610308,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
23/03/2006 22:00,1301,1301.09,1302.64,1302.94,0.0610786,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
24/03/2006 02:00,1301,1301.29,1302.33,1302.57,0.0611274,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
24/03/2006 06:00,1300.8,1301.62,1302.1,1302.26,0.061176,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
24/03/2006 10:00,1300.8,1301.96,1301.91,1302.04,0.0612203,0,1041,0,1041,1031.68,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
24/03/2006 14:00,1302.6,1302.39,1301.8,1301.95,0.0612703,1,0,0.799168,1041,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
24/03/2006 18:00,1303.4,1302.81,1301.77,1301.88,0.0613218,1,0,0.799168,1041.64,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
26/03/2006 22:00,1304.3,1302.91,1301.77,1301.88,0.0613739,1,0,0.799168,1042.36,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
27/03/2006 02:00,1303.9,1302.84,1301.53,1301.87,0.0614259,1,0,0.799168,1042.04,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
27/03/2006 06:00,1303.9,1302.72,1301.8,1301.64,0.0614788,1,0,0.799168,1042.04,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
27/03/2006 10:00,1303.4,1302.59,1302.14,1301.87,0.0615262,1,0,0.799168,1041.64,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
27/03/2006 14:00,1301,1302.45,1302.38,1302.09,0.0615712,1,0,0.799168,1039.72,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
27/03/2006 18:00,1301.7,1302.29,1302.62,1302.35,0.0616153,1,0,0.799168,1040.28,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
27/03/2006 22:00,1301,1302.2,1302.79,1302.55,0.0616588,1,0,0.799168,1039.72,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
28/03/2006 02:00,1300.8,1302.11,1302.69,1302.7,0.0617036,1,0,0.799168,1039.56,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
28/03/2006 06:00,1303.8,1302.31,1302.64,1302.74,0.0617518,1,0,0.799168,1041.96,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
28/03/2006 10:00,1300.5,1302.28,1302.4,1302.54,0.0617987,1,0,0.799168,1039.32,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
28/03/2006 14:00,1305.8,1302.64,1302.42,1302.55,0.0618498,1,0,0.799168,1043.55,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
28/03/2006 18:00,1293.1,1302.09,1301.95,1302,0.0618918,1,0,0.799168,1033.4,1041,0,0,0,0,40.99644,40.99644,0,40.99644,TRUE,,
28/03/2006 22:00,1293.2,1301.41,1301.44,1301.55,0.0619342,0,1033.48,0,1033.48,1041,-7.51218,0,-7.51218,0,33.48426,33.48426,0,33.48426,TRUE,,
29/03/2006 02:00,1294.7,1300.79,1301.08,1301.13,0.061979,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
29/03/2006 06:00,1295.9,1300.19,1300.79,1300.85,0.0620259,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
29/03/2006 10:00,1296.2,1299.64,1300.56,1300.58,0.0620637,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
29/03/2006 14:00,1301.7,1299.49,1300.6,1300.61,0.0620993,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
29/03/2006 18:00,1301.2,1299.33,1300.61,1300.62,0.0621356,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
29/03/2006 22:00,1301.5,1299.36,1300.65,1300.65,0.0621727,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
30/03/2006 02:00,1302,1299.39,1300.62,1300.71,0.0622098,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
30/03/2006 06:00,1301.7,1299.44,1300.54,1300.67,0.0622422,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
30/03/2006 10:00,1301,1299.45,1300.38,1300.56,0.0622789,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
30/03/2006 14:00,1301.8,1299.31,1300.28,1300.45,0.0623172,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
30/03/2006 18:00,1299.1,1299.21,1300.05,1300.23,0.0623534,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
30/03/2006 22:00,1298.6,1298.69,1299.82,1299.99,0.0623875,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
31/03/2006 02:00,1298.6,1299.09,1299.71,1299.77,0.0624219,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
31/03/2006 06:00,1297.1,1299.36,1299.49,1299.59,0.0624572,0,1033.48,0,1033.48,1041,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
31/03/2006 10:00,1298.2,1299.61,1299.36,1299.43,0.0624901,1,0,0.79609,1033.48,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
31/03/2006 14:00,1298.2,1299.78,1299.23,1299.3,0.0625204,1,0,0.79609,1033.48,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
31/03/2006 18:00,1299.2,1299.99,1299.01,1299.23,0.0625509,1,0,0.79609,1034.28,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
02/04/2006 21:00,1300.9,1299.94,1299.03,1299.1,0.0625852,1,0,0.79609,1035.63,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
03/04/2006 01:00,1301.4,1299.95,1298.82,1299.14,0.0626204,1,0,0.79609,1036.03,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
03/04/2006 05:00,1302.4,1300.01,1299.27,1298.99,0.0626571,1,0,0.79609,1036.83,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
03/04/2006 09:00,1301,1299.94,1299.64,1299.35,0.0626966,1,0,0.79609,1035.71,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
03/04/2006 13:00,1307.2,1300.34,1300.23,1299.98,0.0627391,1,0,0.79609,1040.65,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
03/04/2006 17:00,1298,1300.12,1300.33,1300.13,0.0627748,1,0,0.79609,1033.33,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
03/04/2006 21:00,1298,1299.85,1300.42,1300.23,0.0628098,1,0,0.79609,1033.33,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
04/04/2006 01:00,1298.8,1299.83,1300.28,1300.35,0.0628446,1,0,0.79609,1033.96,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
04/04/2006 05:00,1298.1,1299.79,1300.13,1300.18,0.0628795,1,0,0.79609,1033.4,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
04/04/2006 09:00,1297.8,1299.74,1299.96,1300.03,0.0629147,1,0,0.79609,1033.17,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
04/04/2006 13:00,1304.6,1300.27,1300.08,1300.17,0.0629548,1,0,0.79609,1038.58,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
04/04/2006 17:00,1306.6,1300.87,1300.31,1300.38,0.062996,1,0,0.79609,1040.17,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
04/04/2006 21:00,1306.3,1301.45,1300.57,1300.59,0.0630378,1,0,0.79609,1039.93,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
05/04/2006 01:00,1306.1,1301.94,1300.77,1300.82,0.0630815,1,0,0.79609,1039.77,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
05/04/2006 05:00,1305.4,1302.26,1301.07,1300.98,0.0631245,1,0,0.79609,1039.22,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
05/04/2006 09:00,1306.4,1302.62,1301.44,1301.31,0.0631655,1,0,0.79609,1040.01,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
05/04/2006 13:00,1309.7,1303.14,1301.97,1301.82,0.0631979,1,0,0.79609,1042.64,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
05/04/2006 17:00,1311.2,1303.87,1302.64,1302.39,0.0632312,1,0,0.79609,1043.83,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
05/04/2006 21:00,1310.7,1304.12,1303.24,1303.01,0.0632642,1,0,0.79609,1043.44,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
06/04/2006 01:00,1311.4,1305.08,1303.87,1303.61,0.0632989,1,0,0.79609,1043.99,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
06/04/2006 05:00,1310.5,1305.97,1304.4,1304.17,0.0633326,1,0,0.79609,1043.28,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
06/04/2006 09:00,1309.7,1306.75,1304.82,1304.65,0.0633665,1,0,0.79609,1042.64,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
06/04/2006 13:00,1304.5,1307.21,1304.97,1304.81,0.0634001,1,0,0.79609,1038.5,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
06/04/2006 17:00,1309.3,1308.03,1305.3,1305.17,0.0634352,1,0,0.79609,1042.32,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
06/04/2006 21:00,1309.3,1308.36,1305.7,1305.48,0.0634699,1,0,0.79609,1042.32,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
07/04/2006 01:00,1308.8,1308.52,1305.77,1305.84,0.0635034,1,0,0.79609,1041.92,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
07/04/2006 05:00,1309.3,1308.74,1306.31,1305.93,0.0635375,1,0,0.79609,1042.32,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
07/04/2006 09:00,1314.1,1309.31,1307.08,1306.66,0.0635841,1,0,0.79609,1046.14,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
07/04/2006 13:00,1296.7,1308.69,1306.98,1306.6,0.0636219,1,0,0.79609,1032.29,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
07/04/2006 17:00,1296,1307.94,1306.88,1306.48,0.0636593,1,0,0.79609,1031.73,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
09/04/2006 21:00,1295.2,1306.91,1306.75,1306.35,0.0636963,1,0,0.79609,1031.1,1033.48,0,0,0,0,33.48426,33.48426,0,33.48426,TRUE,,
10/04/2006 01:00,1295.5,1305.79,1306.32,1306.24,0.063733,0,1031.33,0,1031.33,1033.48,-2.14944,0,-2.14944,0,31.33482,31.33482,0,31.33482,TRUE,,
10/04/2006 05:00,1296.5,1304.77,1305.84,1305.87,0.0637699,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
10/04/2006 09:00,1297.8,1303.8,1305.43,1305.47,0.0638066,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
10/04/2006 13:00,1298.8,1302.96,1305.09,1305.13,0.0638451,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
10/04/2006 17:00,1298.3,1302.15,1304.75,1304.78,0.0638826,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
10/04/2006 21:00,1297.6,1301.66,1304.33,1304.42,0.0639195,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
11/04/2006 01:00,1297.6,1300.82,1303.75,1304.02,0.0639576,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
11/04/2006 05:00,1295.4,1299.83,1303,1303.37,0.0639938,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
11/04/2006 09:00,1298.4,1299.09,1302.41,1302.79,0.0640303,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
11/04/2006 13:00,1287.5,1297.53,1301.28,1301.74,0.0640603,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
11/04/2006 17:00,1287.5,1295.63,1300.18,1300.65,0.0640899,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
11/04/2006 21:00,1286.7,1294.91,1299.09,1299.57,0.064119,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
12/04/2006 01:00,1287.8,1294.33,1298.29,1298.57,0.064148,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
12/04/2006 05:00,1286.5,1293.71,1297.2,1297.75,0.0641769,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
12/04/2006 09:00,1287,1293.1,1296.14,1296.74,0.0642095,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
12/04/2006 13:00,1288.6,1292.54,1295.18,1295.8,0.064239,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
12/04/2006 17:00,1288.6,1291.88,1294.2,1294.88,0.0642682,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
12/04/2006 21:00,1289.3,1291.2,1293.01,1293.97,0.0642977,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
13/04/2006 01:00,1289.6,1290.58,1292.68,1292.86,0.0643272,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
13/04/2006 05:00,1289.4,1289.99,1292.36,1292.53,0.0643541,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
13/04/2006 09:00,1286.2,1289.18,1291.93,1292.08,0.0643755,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
13/04/2006 13:00,1287.9,1288.64,1291.57,1291.75,0.0643941,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
13/04/2006 17:00,1287.2,1287.84,1291.13,1291.37,0.064412,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
16/04/2006 21:00,1289,1287.95,1290.71,1291.03,0.0644308,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
17/04/2006 01:00,1290,1288.13,1290.29,1290.68,0.0644497,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
17/04/2006 05:00,1288.6,1288.26,1289.83,1290.21,0.0644671,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
17/04/2006 09:00,1289.1,1288.36,1289.42,1289.8,0.0644831,0,1031.33,0,1031.33,1033.48,0,0,0,0,31.33482,31.33482,0,31.33482,TRUE,,
